date,average_return
2023-01-30,-0.02950751326396317
2023-10-20,-0.018816839972470394
2020-07-22,0.008660999946732181
2021-01-08,0.02246611051863746
2021-02-23,-0.0050783321944373105
2021-09-01,0.0010543554316164955
2021-11-12,0.004958670379451149
2022-05-17,0.027144947592598927
2021-01-12,0.007399185281082052
2021-06-10,0.006682317841889396
2022-04-28,0.02275795472651374
2022-10-13,0.03439123364743025
2021-06-23,0.009247353692590991
2022-03-02,0.018631280708932413
2022-04-26,-0.051743712362968194
2022-07-06,0.0037365805485990037
2023-01-09,0.02014908741301322
2023-02-23,0.004153759227797147
2024-04-11,0.01872792988514207
2021-07-16,-0.0052253708404081745
2022-04-05,-0.02398989110471334
2022-09-19,0.01158231709049854
2023-12-13,0.009475321509905764
2024-04-05,0.0013122050042914447
2020-07-09,0.005492374117159355
2020-07-13,-0.017754561739260502
2020-08-14,0.0018939300043100797
2020-09-23,-0.04696670196701136
2020-10-21,0.0010618953192690903
2021-11-04,0.006476764588973527
2021-12-31,-0.006427408586980899
2021-09-23,0.00961587066422211
2023-08-11,-0.004047423782822123
2023-10-19,-0.016843039225153608
2023-12-26,0.003882259848849394
2024-05-28,-0.003459826469999305
2021-01-14,-0.01921629255096735
2021-03-04,-0.016619548777208677
2021-08-17,-0.013854134641204463
2022-02-17,-0.03317327274031667
2022-07-12,-0.011353107154084456
2022-12-30,-8.556979482155655E-4
2023-01-23,0.027739347292963436
2020-11-25,0.009729094531029728
2021-01-13,0.007143376663648901
2021-08-31,-0.002516079471571302
2021-11-22,-7.177956416114975E-4
2022-11-25,-0.006435165083483201
2023-03-15,0.003994724059304036
2023-06-27,0.015425525752428207
2023-08-07,0.002001628502363819
2023-08-16,-0.01017106197327763
2023-11-02,0.028697446230136574
2020-07-06,0.04294208276221819
2020-10-01,0.01698119450026056
2023-07-20,-0.03045370262570878
2021-05-25,4.95147842066478E-4
2022-12-14,-0.012645503291724824
2023-12-07,0.01724637249201941
2020-07-14,0.011580217922843975
2020-07-27,0.02865339626503921
2021-10-26,0.0037203044485638074
2021-11-03,0.011708822568082526
2022-06-24,0.03855819403417302
2023-02-17,-2.1460590247669027E-5
2023-12-19,0.0080446332411268
2024-03-22,-0.0015525193512527457
2021-05-05,0.0022336562280111036
2021-12-09,-0.015762991987119473
2021-12-15,0.019278094088999338
2022-02-11,-0.02666735606027907
2023-06-28,0.01049879741872914
2023-09-26,-0.01781477549623142
2023-12-05,0.010841144495161287
2024-02-14,0.00863194179789521
2021-07-06,-0.001318705999639193
2022-01-21,-0.02807667297519086
2023-01-10,0.003008873522269984
2023-03-28,-0.008300822804905905
2023-04-14,0.004546079980004152
2021-03-03,-0.028843593653370102
2021-11-30,-0.005959689034558561
2022-06-01,-0.006878632677719519
2023-09-28,0.008854194797416563
2024-01-29,0.01225278829571529
2024-05-03,0.020163081905202572
2021-02-16,-0.005431945426365553
2021-03-31,0.01982927835397062
2021-04-01,0.015219607076727464
2021-04-09,0.007853476085391104
2023-01-17,0.015031241288062885
2023-04-26,0.002814327702209095
2023-10-17,-4.567755327601966E-4
2021-04-05,0.03181409003692311
2021-09-02,-1.929076359098952E-4
2021-12-06,0.006247641042726616
2022-06-13,-0.04464832815579149
2022-06-30,-0.01778235712171966
2023-03-16,0.026946726817686912
2024-04-09,0.009459959183000636
2021-12-20,-0.015151338005776541
2022-01-11,0.01047970957002659
2022-08-30,-0.011482359765607752
2022-09-08,0.005660892718313717
2023-07-26,0.003103457430954492
2020-07-20,0.03561253877293348
2021-05-19,-0.005137880729157232
2021-06-24,0.009456614585542804
2021-09-27,-0.002580939436785478
2023-03-22,-0.016656439962555624
2024-06-17,0.02066459200387749
2021-05-11,-0.011939059128878401
2023-10-26,-0.02432343616515926
2024-03-15,-0.007821124621115382
2020-10-23,0.0014456118010706155
2020-11-30,-0.011365131501147882
2020-12-07,0.01743193601891902
2021-06-03,-0.017207273914470377
2022-02-24,0.03095495214025813
2022-04-25,0.01252172880374935
2023-01-18,-0.010430694085942384
2024-04-03,0.0027932843778620477
2021-03-19,0.0016256205610153834
2021-08-05,0.006283244807758134
2021-10-07,0.009592033226346127
2022-01-26,0.012906718944233637
2023-07-27,-0.015495413443156459
2023-08-02,-0.02265754887716803
2022-09-16,-0.005267976491987017
2022-11-30,0.05053839806502971
2024-03-25,-0.0052028045791411345
2020-10-27,0.007080565860395907
2022-12-23,6.94274862958942E-5
2023-05-15,-0.003939732156913052
2023-06-20,0.004569475634760701
2020-08-31,-0.3097601317489375
2021-09-08,-0.002723772943356629
2021-12-17,-0.005300981719253852
2022-06-21,0.04896090987737219
2022-12-22,-0.03473163074771959
2023-06-13,0.010152357883067646
2023-10-24,0.007889031887408703
2023-10-30,0.004250928775855349
2020-09-10,-0.018596653078529826
2022-05-25,0.014722565974083422
2023-09-06,-0.013587180389271526
2023-10-10,5.557075069291672E-4
2020-10-26,-0.016743240253850832
2020-12-11,-0.004385176770580993
2023-03-23,0.011439938290001435
2023-06-08,0.013673656229847614
2021-01-20,0.02814482831759375
2021-01-28,0.0014026455224983568
2021-06-16,-0.001314158437902321
2021-08-09,0.006066988635018242
2021-08-18,-0.002469130404574883
2022-10-28,0.03935013894638961
2022-11-15,0.011731841760571616
2023-10-04,0.024874594941671553
2024-02-22,0.01371084338180403
2024-05-06,0.009306295406325688
2020-07-30,3.904722664684862E-4
2020-09-02,1.3945212511574516E-4
2020-11-23,0.009134116106131079
2021-01-06,-0.001182848327063133
2021-11-19,0.009195490074274011
2022-10-31,-0.016462487572502106
2023-04-18,-0.005399205420457205
2022-01-27,-0.023659533439547638
2023-03-30,0.0059702487199606285
2023-11-27,8.838210522016509E-4
2024-04-30,-0.02680597060895743
2021-02-04,0.004804894659985861
2021-03-11,0.020858306019677437
2021-09-22,0.012561503932978158
2024-03-14,-2.657281336438916E-4
2021-06-15,-0.007940035123296793
2021-10-27,0.018210151997681133
2023-03-06,0.002269110531306335
2020-08-06,0.014417503561738567
2022-05-03,0.005094964715874156
2024-01-25,-0.017866956499641495
2024-05-07,-0.003464073733387348
2023-01-19,-0.005741363550666115
2023-03-02,-0.0014016847579569238
2023-09-11,0.02603036439497832
2020-10-20,0.004898335411418349
2021-04-12,0.0019694729331668956
2021-05-13,0.006592261639052732
2022-08-31,-0.008037888046781709
2022-09-13,-0.05743032472814604
2023-06-09,0.010945390054548735
